;code;nom;Description;unité;Emballage;Dévise;P. Revient en devise;price;Prix de Vente;Genre;Marque;Fournisseur
;3432240026750    ;BAISER VOLE 100ML              ;;PCE;;$US;0,00;190;560 500,00;FEMME            ;;
;3432240026774    ;BAISER VOLE EDP 30ML           ;;PCE;;$US;0,00;121;356 950,00;FEMME            ;;
;3432240026767    ;BAISER VOLE EDP 50ML           ;;PCE;;$US;0,00;152;448 400,00;FEMME            ;;
;3760260456401    ;BAKHOOR EDP                    ;;PCE;;$US;0,00;223;657 850,00;MIXTE            ;;
;7340032806038;BAL DAFRIQUE 50ML              ;;PCE;;$US;0,00;230;678 500,00;MIXTE            ;;
;7340032860344;BAL DAFRIQUE EDP 100 ML        ;;PCE;;$US;0,00;300;885 000,00;MIXTE            ;;
;737052925127     ;BAMBOO EDP 75ML                ;;PCE;;$US;0,00;188;554 600,00;FEMME            ;;
;3614272459007    ;BATH THERAPY GEL DO 400ML      ;;PCE;;$US;0,00;45;132 750,00;MIXTE            ;;
;20310270999992   ;BATMAN EDC 50ML                ;;PCE;;$US;0,00;25;73 750,00;ENFANT           ;;
;763511009817     ;BE DELICIOUS 50ML              ;;PCE;;$US;122,00;120;354 000,00;FEMME            ;;
;888066103909     ;BEAU DE JOUR 100ML             ;;PCE;;$US;0,00;243;716 850,00;MIXTE            ;;
;888066103886     ;BEAU DE JOUR 50ML              ;;PCE;;$US;0,00;182;536 900,00;MIXTE            ;;
;3605522041486    ;BECAUSE ITS YOU 100ML          ;;PCE;;$US;142,00;195;575 250,00;FEMME            ;;
;3605522040946    ;BECAUSE ITS YOU 30ML           ;;PCE;;$US;0,00;161;474 950,00;FEMME            ;;
;3605522041004    ;BECAUSE ITS YOU 50ML           ;;PCE;;$US;0,00;159;469 050,00;FEMME            ;;
;7340032821123;BIBLIOTEQUE 50ML               ;;PCE;;$US;0,00;230;678 500,00;MIXTE            ;;
;7340032816280;BIBLIOTHEQUE EDP 100ML         ;;PCE;;$US;0,00;410;1 209 500,00;MIXTE            ;;
;3614271256119    ;BIOSOURCE LAIT DEMAQ 400ML     ;;PCE;;$US;0,00;55;162 250,00;FEMME            ;;
;3614271256089    ;BIOSOURCE LOT TONI 400ML       ;;PCE;;$US;0,00;55;162 250,00;FEMME            ;;
;20120848999992   ;BLACK AMBER EDT 90ML           ;;PCE;;$US;0,00;30;88 500,00;FEMME            ;;
;3760260450034    ;BLACK AOUD EDP 100ML           ;;PCE;;$US;0,00;205;604 750,00;MIXTE            ;;
;3760260450041    ;BLACK AOUD EDP 50ML            ;;PCE;;$US;0,00;133;392 350,00;MIXTE            ;;
;20110008999993   ;BLACK ET ROSE SET EDT 50ML     ;;PCE;;$US;0,00;40;118 000,00;FEMME            ;;
;3392230072221;BLACK INFLUENCE EDP 30ML       ;;PCE;;$US;0,00;102;300 900,00;MIXTE            ;;
;3614273431262    ;BLACK OPIUM COF EDP 30ML       ;;PCE;;$US;140,00;140;413 000,00;FEMME            ;;
;3614273262491    ;BLACK OPIUM COF EDP 50ML       ;;PCE;;$US;0,00;155;457 250,00;FEMME            ;;
;3614271969477    ;BLACK OPIUM EDP 150 ML         ;;PCE;;$US;0,00;290;855 500,00;FEMME            ;;
;3365440787919    ;BLACK OPIUM EDP 50ML           ;;PCE;;$US;145,00;154;454 300,00;FEMME            ;;
;3365440787971    ;BLACK OPIUM EDP 90ML           ;;PCE;;$US;175,00;234;690 300,00;FEMME            ;;
;3614272825024    ;BLACK OPIUM EDP NEON MINI 10ML ;;PCE;;$US;0,00;5;14 750,00;FEMME            ;;
;3614272443686    ;BLACK OPIUM EDPI               ;;PCE;;$US;0,00;168;495 600,00;FEMME            ;;
;3614272443716    ;BLACK OPIUM EDPI               ;;PCE;;$US;0,00;210;619 500,00;FEMME            ;;
;3614271969651    ;BLACK OPIUM MINI EDT 10ML      ;;PCE;;$US;0,00;5;14 750,00;FEMME            ;;
;3614272824973    ;BLACK OPIUM NEON EDP 75ML      ;;PCE;;$US;0,00;215;634 250,00;FEMME            ;;
;3614271313096    ;BLACK OPIUM NUIT BLANCHE 30ML  ;;PCE;;$US;0,00;124;365 800,00;FEMME            ;;
;3614271313102    ;BLACK OPIUM NUIT BLANCHE 50ML  ;;PCE;;$US;0,00;156;460 200,00;FEMME            ;;
;3614271313119    ;BLACK OPIUM NUIT BLANCHE 90ML  ;;PCE;;$US;0,00;192;566 400,00;FEMME            ;;
;3614274076202;BLACK OPIUM OVER RED EDP 100 ML;;PCE;;$US;0,00;252;743 400,00;FEMME            ;;CLIENT AMAX
;3614273863360    ;BLACK OPIUM PARF 90 ML         ;;PCE;;$US;0,00;252;743 400,00;FEMME            ;;
;888066000079;BLACK ORCHID EDP 100ML         ;;PCE;;$US;0,00;245;722 750,00;FEMME            ;;
;888066000062     ;BLACK ORCHID EDP 50ML          ;;PCE;;$US;0,00;186;548 700,00;FEMME            ;;
;888066048538     ;BLACK ORCHID EDT 100ML         ;;PCE;;$US;0,00;192;566 400,00;MIXTE            ;;
;888066048521     ;BLACK ORCHID EDT 50ML          ;;PCE;;$US;0,00;167;492 650,00;MIXTE            ;;
;888066112727;BLACK ORCHID PARFUM 100ML      ;;PCE;;$US;0,00;275;811 250,00;HOMME            ;;
;783320971501     ;BLACK ORIENT 100ML             ;;PCE;;$US;0,00;158;466 100,00;HOMME            ;;
;783320971082     ;BLACK ORIENT 60ML              ;;PCE;;$US;0,00;134;395 300,00;HOMME            ;;
;8719134096026    ;BLACK OUD BOUGIE               ;;PCE;;$US;0,00;60;177 000,00;MIXTE            ;;
;8719134135114    ;BLACK OUDH 2                   ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134060935    ;BLACK OUDH 450ML               ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134121964    ;BLACK OUDH 500 ML              ;;PCE;;$US;0,00;65;191 750,00;MIXTE            ;;
;8719134059793    ;BLACK OUDH SPRAY 500ML         ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;3346470135284    ;BLACK PERFECTO 100ML           ;;PCE;;$US;0,00;170;501 500,00;FEMME            ;;
;3346470135277    ;BLACK PERFECTO 50ML            ;;PCE;;$US;0,00;148;436 600,00;FEMME            ;;
;3700550218319;BLACK PHANTOM EDP 50ML;;PCE;;$US;0,00;300;885 000,00;MIXTE            ;KILIAN;
;8435137782949    ;BLACK PRADA 100ML              ;;PCE;;$US;0,00;226;666 700,00;HOMME            ;;
;8435137782970    ;BLACK PRADA 50ML               ;;PCE;;$US;0,00;134;395 300,00;HOMME            ;;
;7340032809251;BLACK SAFFRON EDP 100ML        ;;PCE;;$US;300,00;410;1 209 500,00;MIXTE            ;;
;7340032809275    ;BLACK SAFFRON EDP 50ML         ;;PCE;;$US;230,00;230;678 500,00;MIXTE            ;;
;20210552999996   ;BLACK TAG INTENSE EDP 100ML    ;;PCE;;$US;0,00;35;103 250,00;HOMME            ;;
;3349668555123    ;BLACK XS EDP FEMME 30ML        ;;PCE;;$US;0,00;113;333 350,00;FEMME            ;;
;3349668555093    ;BLACK XS EDP FEMME 50ML        ;;PCE;;$US;0,00;140;413 000,00;FEMME            ;;
;3349668555062    ;BLACK XS EDP FEMME 80ML        ;;PCE;;$US;0,00;164;483 800,00;FEMME            ;;
;7340032806199;BLANCHE                        ;;PCE;;$US;0,00;410;1 209 500,00;FEMME            ;;
;8719134100020    ;BLEU BYZANTIN EDP 50ML         ;;PCE;;$US;0,00;35;103 250,00;HOMME            ;;
;3145891070606    ;BLEU DE CHANEL AFTER S. 100ML  ;;PCE;;$US;0,00;111;327 450,00;HOMME            ;;
;3145891079302    ;BLEU DE CHANEL DEO 100ML       ;;PCE;;$US;0,00;90;265 500,00;HOMME            ;;
;3145891073607    ;BLEU DE CHANEL EDP 100ML       ;;PCE;;$US;0,00;210;619 500,00;HOMME            ;;
;3145891073706    ;BLEU DE CHANEL EDP 150ML       ;;PCE;;$US;0,00;239;705 050,00;HOMME            ;;
;3145891073508    ;BLEU DE CHANEL EDP 50ML        ;;PCE;;$US;0,00;154;454 300,00;HOMME            ;;
;3145891074604    ;BLEU DE CHANEL EDT 100ML       ;;PCE;;$US;0,00;155;457 250,00;HOMME            ;;
;3145891074802    ;BLEU DE CHANEL EDT 150ML       ;;PCE;;$US;0,00;178;525 100,00;HOMME            ;;
;3145891074505    ;BLEU DE CHANEL EDT 50ML        ;;PCE;;$US;0,00;129;380 550,00;HOMME            ;;
;3145891079609    ;BLEU DE CHANEL GEL D. 200ML    ;;PCE;;$US;0,00;86;253 700,00;HOMME            ;;
;3145891071900;BLEU DE CHANEL PARF 150ML      ;;PCE;;$US;0,00;272;802 400,00;HOMME            ;;
;3145891071801;BLEU DE CHANEL PARFUM 100ML    ;;PCE;;$US;186,00;230;678 500,00;HOMME            ;;
;3145891071702;BLEU DE CHANEL PARFUM 50ML     ;;PCE;;$US;146,00;175;516 250,00;HOMME            ;;
;3145891077100    ;BLEU DE CHANEL STICK 75ML      ;;PCE;;$US;88,00;80;236 000,00;HOMME            ;;
;5449722735       ;BLEU LAZULI EDP 100 ML         ;;PCE;;$US;0,00;430;1 268 500,00;MIXTE            ;;
;3423478807655    ;BLEU NOIR FOR HIM EDP 100ML    ;;PCE;;$US;0,00;162;477 900,00;HOMME            ;;
;3423478807556    ;BLEU NOIR FOR HIM EDP 50ML     ;;PCE;;$US;0,00;134;395 300,00;HOMME            ;;
;3423478806054    ;BLEU NOIR FOR HIM EDT 100ML    ;;PCE;;$US;0,00;157;463 150,00;HOMME            ;;
;3423478805958    ;BLEU NOIR FOR HIM EDT 50ML     ;;PCE;;$US;0,00;127;374 650,00;HOMME            ;;
;3614271968593;BLEU TURQUOISE EDP 100ML       ;;PCE;;$US;400,00;400;1 180 000,00;MIXTE            ;;
;8005610481043    ;BLOOM EDP                      ;;PCE;;$US;0,00;155;457 250,00;FEMME            ;;
;3386460066273    ;BLOSSOM EDP 100ML              ;;PCE;;$US;0,00;154;454 300,00;FEMME            ;;
;3386460066280    ;BLOSSOM EDP 60ML               ;;PCE;;$US;0,00;121;356 950,00;FEMME            ;;
;4013670005639    ;BLUE 125ML                     ;;PCE;;$US;0,00;122;359 900,00;HOMME            ;;
;8018365260757    ;BLUE JEANS MAN EDP 75          ;;PCE;;$US;89,00;105;309 750,00;HOMME            ;;
;3274872399167    ;BLUE LABEL GIV EDT 100ML       ;;PCE;;$US;0,00;152;448 400,00;HOMME            ;;
;8714457032447    ;BLUE SPARKLE 50ML              ;;PCE;;$US;0,00;64;188 800,00;ENFANT           ;;
;AMAX16           ;BLUE SPIRIT EDT 100 ML         ;;PCE;;$US;0,00;30;88 500,00;HOMME            ;;
;20210491999996   ;BLUE SPIRIT EDT 80ML           ;;PCE;;$US;0,00;30;88 500,00;HOMME            ;;
;3760096761557    ;BODY MOUSSE 150ML              ;;PCE;;$US;0,00;35;103 250,00;FEMME            ;;
;3386460114332    ;BOHEME SERPENT EDP             ;;PCE;;$US;0,00;111;327 450,00;FEMME            ;;
;AMAX004          ;BOHEMIAN OUD EDP 80 ML         ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;3386460118941    ;BOIS DAMANDE EDP 75 ML         ;;PCE;;$US;0,00;202;595 900,00;MIXTE            ;;
;3348900006249;BOIS DARGENT EDP 250ML         ;;PCE;;$US;0,00;460;1 357 000,00;MIXTE            ;;
;3348900006256    ;BOIS DARGENT EDP 450ML         ;;PCE;;$US;0,00;540;1 593 000,00;MIXTE            ;;
;3348900006263;BOIS DARGENT125ML              ;;PCE;;$US;0,00;380;1 121 000,00;MIXTE            ;;
;3346470179004;BOIS DARMENIE EDP 100ML;;PCE;;$US;0,00;430;1 268 500,00;MIXTE            ;GUERLAIN;
;7640105059348;BOIS DE MYSORE EDP 100 ML;;PCE;;$US;0,00;280;826 000,00;MIXTE            ;MIZENSIR;
;3386460088190;BOIS DORE EDP 75;;PCE;;$US;0,00;202;595 900,00;MIXTE            ;;CLIENT AMAX
;3346470136236;BOIS MYSTERIEUX EDP 125ML      ;;PCE;;$US;0,00;250;737 500,00;MIXTE            ;;
;3605521879721    ;BONBON EDP                     ;;PCE;;$US;0,00;214;631 300,00;FEMME            ;;
;3605521879905    ;BONBON EDP                     ;;PCE;;$US;0,00;188;554 600,00;FEMME            ;;
;3614273672054    ;BORN IN ROMA CORAL F EDP 100ML ;;PCE;;$US;0,00;239;705 050,00;FEMME            ;;
;3614225309168    ;BOSS 20TH 100ML                ;;PCE;;$US;0,00;149;439 550,00;HOMME            ;;
;3614225309151    ;BOSS 20TH 50ML                 ;;PCE;;$US;0,00;100;295 000,00;HOMME            ;;
;737052041285     ;BOSS FEMME 50ML                ;;PCE;;$US;0,00;156;460 200,00;FEMME            ;;
;737052041353     ;BOSS FEMME 75ML                ;;PCE;;$US;135,00;177;522 150,00;FEMME            ;;
;737052802770     ;BOSS MA VIE 50ML               ;;PCE;;$US;0,00;139;410 050,00;FEMME            ;;
;3614226705730    ;BOSS MA VIE COFFRET 75ML       ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;8005610295190    ;BOSS MA VIE INTENSE 50ML       ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;737052549941     ;BOSS NUIT FEMME 50ML           ;;PCE;;$US;0,00;141;415 950,00;FEMME            ;;
;737052347974     ;BOSS ORANGE MAN 100ML          ;;PCE;;$US;0,00;141;415 950,00;HOMME            ;;
;737052347998     ;BOSS ORANGE MAN 60ML           ;;PCE;;$US;0,00;121;356 950,00;HOMME            ;;
;737052893877     ;BOSS WOMAN 50ML                ;;PCE;;$US;0,00;131;386 450,00;FEMME            ;;
;3614225621833    ;BOTTEGA VENETA EDP 50ML        ;;PCE;;$US;159,00;159;469 050,00;FEMME            ;;
;3614225621932    ;BOTTEGA VENETA EDP 75ML        ;;PCE;;$US;183,00;183;539 850,00;FEMME            ;;
;737052351100     ;BOTTLED 100ML                  ;;PCE;;$US;0,00;176;519 200,00;HOMME            ;;
;737052189765     ;BOTTLED 200ML                  ;;PCE;;$US;0,00;220;649 000,00;HOMME            ;;
;737052351018     ;BOTTLED 50ML                   ;;PCE;;$US;0,00;128;377 600,00;HOMME            ;;
;737052351186     ;BOTTLED AF.SHAVE 100ML         ;;PCE;;$US;0,00;123;362 850,00;HOMME            ;;
;737052355054     ;BOTTLED DEO 150ML              ;;PCE;;$US;0,00;79;233 050,00;HOMME            ;;
;3614229828535    ;BOTTLED EDP 100 ML             ;;PCE;;$US;0,00;187;551 650,00;HOMME            ;;
;3614229828542    ;BOTTLED EDP 200 ML             ;;PCE;;$US;0,00;235;693 250,00;FEMME            ;;
;3614228220897    ;BOTTLED INFINITE EDP 100ML     ;;PCE;;$US;0,00;182;536 900,00;HOMME            ;;
;3614228220880    ;BOTTLED INFINITE EDP 200ML     ;;PCE;;$US;196,00;228;672 600,00;HOMME            ;;
;3614228220903    ;BOTTLED INFINITE EDP 50ML      ;;PCE;;$US;0,00;132;389 400,00;HOMME            ;;
;3614229279306    ;BOTTLED INFINITE EDP COF 100ML ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;8005610258461    ;BOTTLED INTENSE 100ML          ;;PCE;;$US;154,00;157;463 150,00;HOMME            ;;
;8005610258430    ;BOTTLED INTENSE 50ML           ;;PCE;;$US;0,00;128;377 600,00;HOMME            ;;
;737052352060     ;BOTTLED NIGHT 100ML            ;;PCE;;$US;175,00;154;454 300,00;HOMME            ;;
;737052488257     ;BOTTLED NIGHT 200ML            ;;PCE;;$US;0,00;220;649 000,00;HOMME            ;;
;737052352084     ;BOTTLED NIGHT 50ML             ;;PCE;;$US;0,00;131;386 450,00;HOMME            ;;
;3616303173098    ;BOTTLED PARF 100 ML            ;;PCE;;$US;0,00;195;575 250,00;HOMME            ;;
;3616303173104    ;BOTTLED PARF 200 ML            ;;PCE;;$US;0,00;243;716 850,00;HOMME            ;;
;737052354996     ;BOTTLED STICK 75ML             ;;PCE;;$US;0,00;78;230 100,00;HOMME            ;;
;8005610365916    ;BOTTLED TONIC EDT 200ML        ;;PCE;;$US;187,00;190;560 500,00;HOMME            ;;
;737052766775     ;BOTTLED UNLIMITED 100ML        ;;PCE;;$US;0,00;176;519 200,00;HOMME            ;;
;3386460036429    ;BOUCHERON 100ML                ;;PCE;;$US;0,00;135;398 250,00;HOMME            ;;
;3386460036351    ;BOUCHERON EDP 100ML            ;;PCE;;$US;0,00;166;489 700,00;MIXTE            ;;
;7640105059881;BOUGIE PARFUMEE GENEVE 230G    ;;PCE;;$US;0,00;130;383 500,00;MIXTE            ;;
;856529003172;BOUTONIERE N°7 EDP 100ML;;PCE;;$US;0,00;270;796 500,00;MIXTE            ;ARQUISTE;
;8011003847433    ;BRIGHT CRISTAL COF EDT 50ML    ;;PCE;;$US;0,00;125;368 750,00;FEMME            ;;
;8011003993826    ;BRIGHT CRYSTAL EDT 90 ML       ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
;690251071340     ;BRONZA WOOD ET LEATHER         ;;PCE;;$US;0,00;225;663 750,00;MIXTE            ;;
;783320911521     ;BULGARI AQUA 100ML             ;;PCE;;$US;0,00;145;427 750,00;HOMME            ;;
;783320911569     ;BULGARI AQUA 150ML             ;;PCE;;$US;0,00;162;477 900,00;HOMME            ;;
;783320911026     ;BULGARI AQUA 50ML              ;;PCE;;$US;0,00;120;354 000,00;HOMME            ;;
;783320402555     ;BULGARI AQUA BIS  EDT 100ML    ;;PCE;;$US;140,00;143;421 850,00;HOMME            ;;
;783320971525     ;BULGARI MAN 100ML              ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;783320971020     ;BULGARI MAN 60ML               ;;PCE;;$US;0,00;125;368 750,00;HOMME            ;;
;783320971556     ;BULGARI MAN EXTREME 100ML      ;;PCE;;$US;0,00;154;454 300,00;HOMME            ;;
;783320971051     ;BULGARI MAN EXTREME 60ML       ;;PCE;;$US;0,00;128;377 600,00;HOMME            ;;
;783320971068     ;BULGARI MAN IN BLACK 60ML      ;;PCE;;$US;0,00;133;392 350,00;HOMME            ;;
;783320404559     ;BULGARI MAN IN BLACK EDP 75ML  ;;PCE;;$US;0,00;120;354 000,00;HOMME            ;;
;783320833700     ;BULGARI POUR HOMME EXTREME EDT ;;PCE;;$US;148,00;153;451 350,00;HOMME            ;;
;783320461002     ;BULGARI WOOD ESSENCE 100ML     ;;PCE;;$US;0,00;196;578 200,00;HOMME            ;;
;783320461019     ;BULGARI WOOD ESSENCE 60ML      ;;PCE;;$US;0,00;160;472 000,00;HOMME            ;;
;783320404597     ;BULGARI WOOD ESSENCE EDP 100ML ;;PCE;;$US;0,00;165;486 750,00;HOMME            ;;
;783320415845     ;BULGARIOMNIA CRYSTAL EDT40ML   ;;PCE;;$US;140,00;140;413 000,00;FEMME            ;;
;3614270562112    ;BURNING WOOD ND CH. EDT 100ML  ;;PCE;;$US;0,00;229;675 550,00;MIXTE            ;;
;4568341201234568 ;BVLGARI MAN COF EDT 100ML      ;;PCE;;$US;0,00;187;551 650,00;MIXTE            ;;
;7340032806182;BYREDO BAL D'AFRIQUE 100ML;;PCE;;$US;0,00;410;1 209 500,00;MIXTE            ;BYREDO;
;7340032806021;BYREDO ROSE NOIR 50ML ;;PCE;;$US;0,00;230;678 500,00;MIXTE            ;BYREDO;
;8435415022460    ;CABARET 100ML                  ;;PCE;;$US;0,00;174;513 300,00;FEMME            ;;
;3614272900615    ;CACHAREL YES I AM 30ML         ;;PCE;;$US;0,00;90;265 500,00;FEMME            ;;
;3701002701953    ;CACTUS GARDEN 100ML            ;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;;
;3701002702042    ;CACTUS GARDEN 200ML            ;;PCE;;$US;600,00;510;1 504 500,00;MIXTE            ;;
;3701002702943;CALIFORNIA DREAM EDP 100ML     ;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;;
;8435137727094    ;CANDY 50ML                     ;;PCE;;$US;0,00;200;590 000,00;FEMME            ;;
;8435137727087    ;CANDY 80ML                     ;;PCE;;$US;0,00;238;702 100,00;FEMME            ;;
;8435137739004    ;CANDY FLORAL 50ML              ;;PCE;;$US;0,00;144;424 800,00;FEMME            ;;
;8435137751051    ;CANDY KISS EDP 50ML            ;;PCE;;$US;0,00;149;439 550,00;FEMME            ;;
;4013670000054    ;CARA MIA 100ML                 ;;PCE;;$US;0,00;139;410 050,00;FEMME            ;;
;4013670000061    ;CARA MIA 150ML                 ;;PCE;;$US;0,00;67;197 650,00;FEMME            ;;
;4013670000030    ;CARA MIA 30ML                  ;;PCE;;$US;0,00;98;289 100,00;FEMME            ;;
;4013670003239    ;CARA MIA 50ML                  ;;PCE;;$US;0,00;121;356 950,00;FEMME            ;;
;4013670000252    ;CARA MIA TI AMO 100ML          ;;PCE;;$US;0,00;139;410 050,00;FEMME            ;;
;4013670000238    ;CARA MIA TI AMO 30ML           ;;PCE;;$US;0,00;98;289 100,00;FEMME            ;;
;3432240502209    ;CARAT 100ML                    ;;PCE;;$US;0,00;190;560 500,00;FEMME            ;;
;3432240502193    ;CARAT 50ML                     ;;PCE;;$US;0,00;151;445 450,00;FEMME            ;;
;3432240502223    ;CARAT EDP 30ML                 ;;PCE;;$US;0,00;130;383 500,00;FEMME            ;;
;8435137759781    ;CARBON LUNA ROSA 100ML         ;;PCE;;$US;0,00;209;616 550,00;HOMME            ;;
;8435137759811    ;CARBON LUNA ROSA 50ML          ;;PCE;;$US;0,00;127;374 650,00;HOMME            ;;
;3432240042439    ;CARTIER ACC 5$                 ;;PCE;;$US;0,00;5;14 750,00;FEMME            ;;
;3432240502940    ;CARTIER DECLARATION EDT 50ML   ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;7340032825800;CASABLANCA LILY EXT 50 ML      ;;PCE;;$US;0,00;485;1 430 750,00;MIXTE            ;;
;3760048797979    ;CAVIAR ADDICTION EDP 100 ML    ;;PCE;;$US;0,00;174;513 300,00;MIXTE            ;;
;4056489268048    ;CHALOU EDP 75ML                ;;PCE;;$US;0,00;0;0,00;FEMME            ;;
;667557440859     ;CHAMPAGNE TOAST DIFF           ;;PCE;;$US;0,00;25;73 750,00;MIXTE            ;;
;3145891265200    ;CHANCE CHANEL  100ML           ;;PCE;;$US;0,00;201;592 950,00;FEMME            ;;
;3145891264203    ;CHANCE CHANEL 50ML             ;;PCE;;$US;0,00;158;466 100,00;FEMME            ;;
;3145891269000    ;CHANCE CHANEL DEO 100ML        ;;PCE;;$US;0,00;100;295 000,00;FEMME            ;;
;3145891364200    ;CHANCE CHANEL EAU FRAICHE 100M ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3145891364101    ;CHANCE CHANEL EAU FRAICHE 50ML ;;PCE;;$US;0,00;142;418 900,00;FEMME            ;;
;3145891263206    ;CHANCE CHANEL EAU TENDRE 100ML ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3145891262902    ;CHANCE CHANEL EAU TENDRE 35ML  ;;PCE;;$US;0,00;125;368 750,00;FEMME            ;;
;3145891265606    ;CHANCE CHANEL EAU VIVE 100ML   ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3145891265705    ;CHANCE CHANEL EAU VIVE 150ML   ;;PCE;;$US;0,00;205;604 750,00;FEMME            ;;
;3145891264609    ;CHANCE CHANEL EDT 100ML        ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3145891264906    ;CHANCE CHANEL EDT 150ML        ;;PCE;;$US;0,00;204;601 800,00;FEMME            ;;
;3145891264500    ;CHANCE CHANEL EDT 50ML         ;;PCE;;$US;0,00;142;418 900,00;FEMME            ;;
;3145891269505    ;CHANCE CHANEL GELDOUCEUR 200ML ;;PCE;;$US;0,00;104;306 800,00;FEMME            ;;
